STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2006,,25309,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2007,,26757,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2008,,27432,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2009,,28277,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2010,,28956,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2011,,30139,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2012,,31088,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2013,,31944,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2014,,32841,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2015,,33743,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2016,,34570,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2017,,35558,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2018,,36767,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2019,,37960,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2020,,38860,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2021,,39686,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2022,,41215,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2023,,44080,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2024,,46766,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1965,,1934.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1966,,1976,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1967,,2121.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1968,,2246.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1969,,2600,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1970,,2787.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1971,,3140.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1972,,3307.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1973,,3681.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1974,,4305.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1975,,4992,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1976,,5657.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1977,,5948.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1978,,6156.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1979,,6468.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1980,,6739.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1981,,7342.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1982,,7716.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1983,,7779.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1984,,8028.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1985,,8236.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1986,,8382.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1987,,8798.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1988,,9235.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1989,,9796.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1990,,10296,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1991,,10816,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1992,,11627.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1993,,12105.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1994,,12500.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1995,,12875.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1996,,13249.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1997,,13416,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1998,,13520,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,1999,,13769.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2000,,13873.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2001,,14060.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2002,,14227.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2003,,14414.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2004,,14705.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2005,,15163.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2006,,15808,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2007,,16307.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2008,,17368,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2009,,18449.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2010,,19448,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2011,,20072,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2012,,20758.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2013,,21091.2,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2014,,21632,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2015,,22214.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2016,,22880,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2017,,23649.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,CAN,Canada,SM_WG,Statutory minimum wages,CAD,Canadian dollar,A,Annual,V,Current prices,_Z,Not applicable,_Z,Not applicable,2018,,26728,,,,A,Normal value,0,Units,1,One
